scrape_time_utc,event_id,home_team,away_team,bookmaker,player,side,line,american_odds,implied_probability
2026-05-25T22:29:04.531386+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Jared McCain,Under,11.5,-130,0.5652173913043478
2026-05-25T22:29:04.531390+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Isaiah Hartenstein,Over,6.5,-118,0.5412844036697247
2026-05-25T22:29:04.531396+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Isaiah Hartenstein,Under,6.5,-112,0.5283018867924528
2026-05-25T22:29:04.531400+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Chet Holmgren,Over,13.5,-102,0.504950495049505
2026-05-25T22:29:04.531403+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Chet Holmgren,Under,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.531407+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Alex Caruso,Over,8.5,-110,0.5238095238095238
2026-05-25T22:29:04.531411+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Alex Caruso,Under,8.5,-118,0.5412844036697247
2026-05-25T22:29:04.531414+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,De'Aaron Fox,Over,13.5,-128,0.5614035087719298
2026-05-25T22:29:04.531418+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,De'Aaron Fox,Under,13.5,-104,0.5098039215686274
2026-05-25T22:29:04.531421+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Dylan Harper,Over,9.5,102,0.49504950495049505
2026-05-25T22:29:04.531424+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Dylan Harper,Under,9.5,-136,0.576271186440678
2026-05-25T22:29:04.531428+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Keldon Johnson,Over,7.5,-104,0.5098039215686274
2026-05-25T22:29:04.531431+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Keldon Johnson,Under,7.5,-128,0.5614035087719298
2026-05-25T22:29:04.531435+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Jalen Williams,Over,14.5,100,0.5
2026-05-25T22:29:04.531439+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Jalen Williams,Under,14.5,-132,0.5689655172413793
2026-05-25T22:29:04.531442+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Shai Gilgeous-Alexander,Over,29.5,-114,0.5327102803738317
2026-05-25T22:29:04.531445+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Shai Gilgeous-Alexander,Under,29.5,-114,0.5327102803738317
2026-05-25T22:29:04.531449+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Victor Wembanyama,Over,25.5,-130,0.5652173913043478
2026-05-25T22:29:04.531453+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Victor Wembanyama,Under,25.5,-102,0.504950495049505
2026-05-25T22:29:04.531456+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Devin Vassell,Over,13.5,-132,0.5689655172413793
2026-05-25T22:29:04.531461+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Devin Vassell,Under,13.5,100,0.5
2026-05-25T22:29:04.531464+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Cason Wallace,Over,8.5,-102,0.504950495049505
2026-05-25T22:29:04.531467+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,FanDuel,Cason Wallace,Under,8.5,-130,0.5652173913043478
2026-05-25T22:29:04.531471+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Shai Gilgeous-Alexander,Over,29.5,-115,0.5348837209302325
2026-05-25T22:29:04.531475+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Shai Gilgeous-Alexander,Under,29.5,-111,0.5260663507109005
2026-05-25T22:29:04.531478+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Victor Wembanyama,Over,25.5,-116,0.5370370370370371
2026-05-25T22:29:04.531481+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Victor Wembanyama,Under,25.5,-110,0.5238095238095238
2026-05-25T22:29:04.531484+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Stephon Castle,Over,17.5,-101,0.5024875621890548
2026-05-25T22:29:04.531488+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Stephon Castle,Under,17.5,-126,0.5575221238938053
2026-05-25T22:29:04.531492+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Jalen Williams,Over,14.5,-112,0.5283018867924528
2026-05-25T22:29:04.531495+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Jalen Williams,Under,14.5,-114,0.5327102803738317
2026-05-25T22:29:04.531499+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,De'Aaron Fox,Over,14.5,-101,0.5024875621890548
2026-05-25T22:29:04.531503+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,De'Aaron Fox,Under,14.5,-127,0.5594713656387665
2026-05-25T22:29:04.531507+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Devin Vassell,Over,13.5,-120,0.5454545454545454
2026-05-25T22:29:04.531510+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Devin Vassell,Under,13.5,-107,0.5169082125603864
2026-05-25T22:29:04.531514+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Chet Holmgren,Over,13.5,-105,0.5121951219512195
2026-05-25T22:29:04.531517+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Chet Holmgren,Under,13.5,-121,0.5475113122171946
2026-05-25T22:29:04.531521+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Jared McCain,Over,11.5,-108,0.5192307692307693
2026-05-25T22:29:04.531524+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Jared McCain,Under,11.5,-118,0.5412844036697247
2026-05-25T22:29:04.531527+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Dylan Harper,Over,8.5,-133,0.5708154506437768
2026-05-25T22:29:04.531531+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Dylan Harper,Under,8.5,104,0.49019607843137253
2026-05-25T22:29:04.531534+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Julian Champagnie,Over,8.5,-125,0.5555555555555556
2026-05-25T22:29:04.531537+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Julian Champagnie,Under,8.5,-102,0.504950495049505
2026-05-25T22:29:04.531541+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Alex Caruso,Over,8.5,-116,0.5370370370370371
2026-05-25T22:29:04.531544+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Alex Caruso,Under,8.5,-110,0.5238095238095238
2026-05-25T22:29:04.531547+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Cason Wallace,Over,8.5,-113,0.5305164319248826
2026-05-25T22:29:04.531551+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Cason Wallace,Under,8.5,-113,0.5305164319248826
2026-05-25T22:29:04.531554+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Keldon Johnson,Over,7.5,102,0.49504950495049505
2026-05-25T22:29:04.531558+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Keldon Johnson,Under,7.5,-130,0.5652173913043478
2026-05-25T22:29:04.531561+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Isaiah Hartenstein,Over,6.5,-112,0.5283018867924528
2026-05-25T22:29:04.531564+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Isaiah Hartenstein,Under,6.5,-113,0.5305164319248826
2026-05-25T22:29:04.531568+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Luguentz Dort,Over,5.5,-109,0.5215311004784688
2026-05-25T22:29:04.531571+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,DraftKings,Luguentz Dort,Under,5.5,-117,0.5391705069124424
2026-05-25T22:29:04.531575+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Isaiah Hartenstein,Over,6.5,-125,0.5555555555555556
2026-05-25T22:29:04.531579+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Isaiah Hartenstein,Under,6.5,-108,0.5192307692307693
2026-05-25T22:29:04.531583+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Stephon Castle,Over,17.5,-110,0.5238095238095238
2026-05-25T22:29:04.531587+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Stephon Castle,Under,17.5,-121,0.5475113122171946
2026-05-25T22:29:04.531591+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Keldon Johnson,Over,7.5,-105,0.5121951219512195
2026-05-25T22:29:04.531594+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Keldon Johnson,Under,7.5,-127,0.5594713656387665
2026-05-25T22:29:04.531597+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Jalen Williams,Over,14.5,-112,0.5283018867924528
2026-05-25T22:29:04.531601+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Jalen Williams,Under,14.5,-120,0.5454545454545454
2026-05-25T22:29:04.531604+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Cason Wallace,Over,8.5,-110,0.5238095238095238
2026-05-25T22:29:04.531608+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Cason Wallace,Under,8.5,-121,0.5475113122171946
2026-05-25T22:29:04.531612+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Jared McCain,Over,11.5,-109,0.5215311004784688
2026-05-25T22:29:04.531618+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Jared McCain,Under,11.5,-122,0.5495495495495496
2026-05-25T22:29:04.531623+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Alex Caruso,Over,8.5,-114,0.5327102803738317
2026-05-25T22:29:04.531653+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Alex Caruso,Under,8.5,-117,0.5391705069124424
2026-05-25T22:29:04.531658+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Dylan Harper,Over,9.5,100,0.5
2026-05-25T22:29:04.531661+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Dylan Harper,Under,9.5,-134,0.5726495726495726
2026-05-25T22:29:04.531665+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Victor Wembanyama,Over,25.5,-122,0.5495495495495496
2026-05-25T22:29:04.531668+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Victor Wembanyama,Under,25.5,-108,0.5192307692307693
2026-05-25T22:29:04.531672+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Chet Holmgren,Over,13.5,100,0.5
2026-05-25T22:29:04.531676+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Chet Holmgren,Under,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.531680+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Devin Vassell,Over,13.5,-124,0.5535714285714286
2026-05-25T22:29:04.531683+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Devin Vassell,Under,13.5,-107,0.5169082125603864
2026-05-25T22:29:04.531687+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Shai Gilgeous-Alexander,Over,29.5,-120,0.5454545454545454
2026-05-25T22:29:04.531690+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Shai Gilgeous-Alexander,Under,29.5,-113,0.5305164319248826
2026-05-25T22:29:04.531694+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Luguentz Dort,Over,5.5,-105,0.5121951219512195
2026-05-25T22:29:04.531697+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Luguentz Dort,Under,5.5,-127,0.5594713656387665
2026-05-25T22:29:04.531701+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Julian Champagnie,Over,8.5,-129,0.5633187772925764
2026-05-25T22:29:04.531705+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,Julian Champagnie,Under,8.5,-105,0.5121951219512195
2026-05-25T22:29:04.531708+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,De'Aaron Fox,Over,13.5,-137,0.5780590717299579
2026-05-25T22:29:04.531712+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Caesars,De'Aaron Fox,Under,13.5,100,0.5
2026-05-25T22:29:04.531717+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Fanatics,Victor Wembanyama,Over,25.5,-110,0.5238095238095238
2026-05-25T22:29:04.531721+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,Fanatics,Victor Wembanyama,Under,25.5,-120,0.5454545454545454
2026-05-25T22:29:04.531727+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Over,27.5,-167,0.6254681647940075
2026-05-25T22:29:04.531731+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Under,27.5,120,0.45454545454545453
2026-05-25T22:29:04.531734+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,De'Aaron Fox,Over,14.5,108,0.4807692307692308
2026-05-25T22:29:04.531738+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,De'Aaron Fox,Under,14.5,-148,0.5967741935483871
2026-05-25T22:29:04.531742+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Isaiah Hartenstein,Over,7.5,112,0.4716981132075472
2026-05-25T22:29:04.531748+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Isaiah Hartenstein,Under,7.5,-155,0.6078431372549019
2026-05-25T22:29:04.531752+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Over,27.5,114,0.4672897196261682
2026-05-25T22:29:04.531756+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Under,27.5,-157,0.6108949416342413
2026-05-25T22:29:04.531759+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Luguentz Dort,Over,4.5,-167,0.6254681647940075
2026-05-25T22:29:04.531765+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Luguentz Dort,Under,4.5,120,0.45454545454545453
2026-05-25T22:29:04.531769+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Keldon Johnson,Over,6.5,-150,0.6
2026-05-25T22:29:04.531773+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Keldon Johnson,Under,6.5,110,0.47619047619047616
2026-05-25T22:29:04.531777+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jared McCain,Over,11.5,100,0.5
2026-05-25T22:29:04.531781+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jared McCain,Under,11.5,-134,0.5726495726495726
2026-05-25T22:29:04.531785+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Alex Caruso,Over,9.5,106,0.4854368932038835
2026-05-25T22:29:04.531789+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Alex Caruso,Under,9.5,-143,0.588477366255144
2026-05-25T22:29:04.531793+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jalen Williams,Over,14.5,-109,0.5215311004784688
2026-05-25T22:29:04.531799+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jalen Williams,Under,14.5,-125,0.5555555555555556
2026-05-25T22:29:04.531803+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Alex Caruso,Over,8.5,-130,0.5652173913043478
2026-05-25T22:29:04.531806+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Alex Caruso,Under,8.5,-105,0.5121951219512195
2026-05-25T22:29:04.531810+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Keldon Johnson,Over,7.5,-110,0.5238095238095238
2026-05-25T22:29:04.531814+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Keldon Johnson,Under,7.5,-124,0.5535714285714286
2026-05-25T22:29:04.531817+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Dylan Harper,Over,9.5,-106,0.5145631067961165
2026-05-25T22:29:04.531821+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Dylan Harper,Under,9.5,-129,0.5633187772925764
2026-05-25T22:29:04.531824+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Over,29.5,-109,0.5215311004784688
2026-05-25T22:29:04.531827+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Under,29.5,-125,0.5555555555555556
2026-05-25T22:29:04.531831+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Dylan Harper,Over,8.5,-152,0.6031746031746031
2026-05-25T22:29:04.531835+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Dylan Harper,Under,8.5,112,0.4716981132075472
2026-05-25T22:29:04.531839+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Chet Holmgren,Over,13.5,-105,0.5121951219512195
2026-05-25T22:29:04.531843+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Chet Holmgren,Under,13.5,-130,0.5652173913043478
2026-05-25T22:29:04.531846+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Over,30.5,114,0.4672897196261682
2026-05-25T22:29:04.531849+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Under,30.5,-155,0.6078431372549019
2026-05-25T22:29:04.531853+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Julian Champagnie,Over,8.5,-121,0.5475113122171946
2026-05-25T22:29:04.531856+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Julian Champagnie,Under,8.5,-113,0.5305164319248826
2026-05-25T22:29:04.531860+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Over,16.5,-139,0.5815899581589958
2026-05-25T22:29:04.531864+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Under,16.5,104,0.49019607843137253
2026-05-25T22:29:04.531867+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Over,17.5,-109,0.5215311004784688
2026-05-25T22:29:04.531871+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Under,17.5,-125,0.5555555555555556
2026-05-25T22:29:04.531874+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Over,26.5,-108,0.5192307692307693
2026-05-25T22:29:04.531877+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Under,26.5,-127,0.5594713656387665
2026-05-25T22:29:04.531882+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Over,25.5,-132,0.5689655172413793
2026-05-25T22:29:04.531886+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Under,25.5,-104,0.5098039215686274
2026-05-25T22:29:04.531893+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,De'Aaron Fox,Over,13.5,-124,0.5535714285714286
2026-05-25T22:29:04.531896+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,De'Aaron Fox,Under,13.5,-109,0.5215311004784688
2026-05-25T22:29:04.531899+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Over,24.5,-167,0.6254681647940075
2026-05-25T22:29:04.531904+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Victor Wembanyama,Under,24.5,120,0.45454545454545453
2026-05-25T22:29:04.531910+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Devin Vassell,Over,13.5,-129,0.5633187772925764
2026-05-25T22:29:04.531914+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Devin Vassell,Under,13.5,-106,0.5145631067961165
2026-05-25T22:29:04.531919+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Cason Wallace,Over,8.5,-112,0.5283018867924528
2026-05-25T22:29:04.531922+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Cason Wallace,Under,8.5,-122,0.5495495495495496
2026-05-25T22:29:04.531926+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Over,28.5,-134,0.5726495726495726
2026-05-25T22:29:04.531929+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Shai Gilgeous-Alexander,Under,28.5,-103,0.5073891625615764
2026-05-25T22:29:04.531933+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Over,18.5,118,0.45871559633027525
2026-05-25T22:29:04.531936+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Stephon Castle,Under,18.5,-165,0.6226415094339622
2026-05-25T22:29:04.531940+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Devin Vassell,Over,14.5,102,0.49504950495049505
2026-05-25T22:29:04.531943+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Devin Vassell,Under,14.5,-139,0.5815899581589958
2026-05-25T22:29:04.531947+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Julian Champagnie,Over,9.5,118,0.45871559633027525
2026-05-25T22:29:04.531951+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Julian Champagnie,Under,9.5,-165,0.6226415094339622
2026-05-25T22:29:04.531954+00:00,197dd95ba7880a2cd6a00df88014610b,Oklahoma City Thunder,San Antonio Spurs,BetRivers,Jared McCain,Over,10.5,-137,0.5780590717299579
