date,game,home_team,away_team,event_id,commence_time,snapshot_time_utc,total_line,over_odds,under_odds,bookmaker_key
2026-02-04,New Orleans Pelicans @ Milwaukee Bucks,Milwaukee Bucks,New Orleans Pelicans,720fb0aa5ec9b76d0ba6782d87da5d6e,2026-02-05T01:10:00Z,2026-02-04T16:00:00Z,222.5,-108,-112,draftkings
2026-02-04,Oklahoma City Thunder @ San Antonio Spurs,San Antonio Spurs,Oklahoma City Thunder,7eb233edb6e9e03622d300ca7dd2c1df,2026-02-05T02:40:00Z,2026-02-04T16:00:00Z,222.5,-110,-110,draftkings
2026-02-04,Memphis Grizzlies @ Sacramento Kings,Sacramento Kings,Memphis Grizzlies,4336bce3a2a2e0e4ab7b6bd8f79693d8,2026-02-05T03:10:00Z,2026-02-04T16:00:00Z,231.5,-110,-110,draftkings
2026-02-04,Cleveland Cavaliers @ Los Angeles Clippers,Los Angeles Clippers,Cleveland Cavaliers,1fabd57d36993380babdef3c224d2992,2026-02-05T03:40:00Z,2026-02-04T16:00:00Z,222.5,-110,-110,draftkings
2026-02-05,Brooklyn Nets @ Orlando Magic,Orlando Magic,Brooklyn Nets,cefcc7a016a8c42ec7cfb6c209abf24e,2026-02-06T00:10:00Z,2026-02-05T16:00:00Z,214.5,-112,-108,draftkings
2026-02-05,Washington Wizards @ Detroit Pistons,Detroit Pistons,Washington Wizards,9fd9fd98d80affd8d78a3817d3996733,2026-02-06T00:10:00Z,2026-02-05T16:00:00Z,226.5,-108,-112,draftkings
2026-02-05,Utah Jazz @ Atlanta Hawks,Atlanta Hawks,Utah Jazz,6e1b81dfdc63af7360ee37738c1cc78f,2026-02-06T00:40:00Z,2026-02-05T16:00:00Z,244.5,-105,-115,draftkings
2026-02-05,Chicago Bulls @ Toronto Raptors,Toronto Raptors,Chicago Bulls,c44c1844e56bb57369b5eade9bcb8c53,2026-02-06T00:40:00Z,2026-02-05T16:00:00Z,223.5,-115,-105,draftkings
2026-02-05,Charlotte Hornets @ Houston Rockets,Houston Rockets,Charlotte Hornets,ca876dc309b1f0e80aeb0eaa5f9975b8,2026-02-06T01:10:00Z,2026-02-05T16:00:00Z,216.5,-112,-108,draftkings
2026-02-05,San Antonio Spurs @ Dallas Mavericks,Dallas Mavericks,San Antonio Spurs,8c67c161dfabb6ab3221f6d4dda4b1f2,2026-02-06T01:40:00Z,2026-02-05T16:00:00Z,228.5,-108,-112,draftkings
2026-02-05,Golden State Warriors @ Phoenix Suns,Phoenix Suns,Golden State Warriors,5a8b449155f22260aabd2f130cbbe7b1,2026-02-06T03:10:00Z,2026-02-05T16:00:00Z,215.5,-110,-110,draftkings
2026-02-05,Philadelphia 76ers @ Los Angeles Lakers,Los Angeles Lakers,Philadelphia 76ers,29d21b1015a4f76d386601af48083a64,2026-02-06T03:10:00Z,2026-02-05T16:00:00Z,233.5,-115,-105,draftkings
2026-02-06,Miami Heat @ Boston Celtics,Boston Celtics,Miami Heat,8ddd2769a5ffd8dccf14da6c31f1fc1c,2026-02-07T00:40:00Z,2026-02-06T16:00:00Z,227.5,-115,-105,draftkings
2026-02-06,New York Knicks @ Detroit Pistons,Detroit Pistons,New York Knicks,69d971ab3826cab2feb87672c81b99cc,2026-02-07T00:40:00Z,2026-02-06T16:00:00Z,222.5,-112,-108,draftkings
2026-02-06,Indiana Pacers @ Milwaukee Bucks,Milwaukee Bucks,Indiana Pacers,c9fbb4841a8939ef25c00d8012bf66d1,2026-02-07T01:10:00Z,2026-02-06T16:00:00Z,222.5,-115,-105,draftkings
2026-02-06,New Orleans Pelicans @ Minnesota Timberwolves,Minnesota Timberwolves,New Orleans Pelicans,ca2f6578b0d06d2a06e2eb5cee12fd8e,2026-02-07T01:10:00Z,2026-02-06T16:00:00Z,236.5,-108,-112,draftkings
2026-02-06,Memphis Grizzlies @ Portland Trail Blazers,Portland Trail Blazers,Memphis Grizzlies,ef8ae24fd705cab52010cac25b6abbba,2026-02-07T03:00:00Z,2026-02-06T16:00:00Z,232.5,-108,-112,draftkings
2026-02-06,Los Angeles Clippers @ Sacramento Kings,Sacramento Kings,Los Angeles Clippers,e3d5928f680f116697bc4e6bb16f5862,2026-02-07T03:10:00Z,2026-02-06T16:00:00Z,222.5,-110,-110,draftkings
2026-02-07,Washington Wizards @ Brooklyn Nets,Brooklyn Nets,Washington Wizards,b321b271a38a3a225bb32d4cda89c2ca,2026-02-07T20:10:00Z,2026-02-07T16:00:00Z,218.5,-108,-112,draftkings
2026-02-07,Houston Rockets @ Oklahoma City Thunder,Oklahoma City Thunder,Houston Rockets,734128222c2a03269132090adb3c593d,2026-02-07T20:40:00Z,2026-02-07T16:00:00Z,213.5,-115,-105,draftkings
2026-02-07,Dallas Mavericks @ San Antonio Spurs,San Antonio Spurs,Dallas Mavericks,b69d85cac76c01181ada3299bc50ed54,2026-02-07T23:10:00Z,2026-02-07T16:00:00Z,229.5,-112,-108,draftkings
2026-02-07,Utah Jazz @ Orlando Magic,Orlando Magic,Utah Jazz,a54af649958eb60284f57114fdeeb472,2026-02-08T00:10:00Z,2026-02-07T16:00:00Z,237.5,-112,-108,draftkings
2026-02-07,Charlotte Hornets @ Atlanta Hawks,Atlanta Hawks,Charlotte Hornets,05cf7fd60949a0c52340284b261ae851,2026-02-08T00:40:00Z,2026-02-07T16:00:00Z,231.5,-108,-112,draftkings
2026-02-07,Denver Nuggets @ Chicago Bulls,Chicago Bulls,Denver Nuggets,e9a14346272a3fc89154cc1bf1c5da1b,2026-02-08T01:10:00Z,2026-02-07T16:00:00Z,232.5,-112,-108,draftkings
2026-02-07,Golden State Warriors @ Los Angeles Lakers,Los Angeles Lakers,Golden State Warriors,076f5eadf0573f4dd2ace4f26ae28ef2,2026-02-08T01:40:00Z,2026-02-07T16:00:00Z,223.5,-105,-115,draftkings
2026-02-07,Philadelphia 76ers @ Phoenix Suns,Phoenix Suns,Philadelphia 76ers,a809adbd88558364e25c834bbb5a88f0,2026-02-08T02:10:00Z,2026-02-07T16:00:00Z,223.5,-112,-108,draftkings
2026-02-07,Cleveland Cavaliers @ Sacramento Kings,Sacramento Kings,Cleveland Cavaliers,7b28a8f5733ef01c824181e1b5a42341,2026-02-08T03:10:00Z,2026-02-07T16:00:00Z,234.5,-105,-115,draftkings
2026-02-07,Memphis Grizzlies @ Portland Trail Blazers,Portland Trail Blazers,Memphis Grizzlies,e4c99c288d8e1b1baf8bd7af1678ddb5,2026-02-08T03:10:00Z,2026-02-07T16:00:00Z,234.5,-112,-108,draftkings
2026-02-08,New York Knicks @ Boston Celtics,Boston Celtics,New York Knicks,c2aacc97e9c2f14777db6a947e5b0772,2026-02-08T17:40:00Z,2026-02-08T16:00:00Z,211.5,-112,-108,draftkings
2026-02-08,Miami Heat @ Washington Wizards,Washington Wizards,Miami Heat,c7739a581c938fedf4dd128cb53f31dc,2026-02-08T19:10:00Z,2026-02-08T16:00:00Z,237.5,-112,-108,draftkings
2026-02-08,Indiana Pacers @ Toronto Raptors,Toronto Raptors,Indiana Pacers,9a4bb2e3bc9fd308b6e40f29e43ab2f1,2026-02-08T20:10:00Z,2026-02-08T16:00:00Z,225.5,-105,-115,draftkings
2026-02-08,Los Angeles Clippers @ Minnesota Timberwolves,Minnesota Timberwolves,Los Angeles Clippers,8864122f2c28fd6b7621c0ee000c41fc,2026-02-08T20:10:00Z,2026-02-08T16:00:00Z,222.5,-112,-108,draftkings
2026-02-09,Detroit Pistons @ Charlotte Hornets,Charlotte Hornets,Detroit Pistons,28ed7bb63c7bfb49becafe83b0b89e75,2026-02-10T00:10:00Z,2026-02-09T16:00:00Z,222.5,-112,-108,draftkings
2026-02-09,Chicago Bulls @ Brooklyn Nets,Brooklyn Nets,Chicago Bulls,1c83af4e3fb93fe6584ef5a9e1351f2b,2026-02-10T00:40:00Z,2026-02-09T16:00:00Z,219.5,-105,-115,draftkings
2026-02-09,Utah Jazz @ Miami Heat,Miami Heat,Utah Jazz,87c446233100a0e10c8a9ae223b3d859,2026-02-10T00:40:00Z,2026-02-09T16:00:00Z,240.5,-105,-115,draftkings
2026-02-09,Milwaukee Bucks @ Orlando Magic,Orlando Magic,Milwaukee Bucks,d7da0d0be9b38cafad30bd7ed2a6c674,2026-02-10T00:40:00Z,2026-02-09T16:00:00Z,220.5,-105,-115,draftkings
2026-02-09,Atlanta Hawks @ Minnesota Timberwolves,Minnesota Timberwolves,Atlanta Hawks,b664e9dae2af4118d7572e95a333b93e,2026-02-10T01:10:00Z,2026-02-09T16:00:00Z,238.5,-115,-105,draftkings
2026-02-09,Sacramento Kings @ New Orleans Pelicans,New Orleans Pelicans,Sacramento Kings,f3e4369053da36c11257f3b1498bd0e6,2026-02-10T01:10:00Z,2026-02-09T16:00:00Z,230.5,-110,-110,draftkings
2026-02-09,Cleveland Cavaliers @ Denver Nuggets,Denver Nuggets,Cleveland Cavaliers,55ce3994bdb669f780eb1021014461cf,2026-02-10T02:10:00Z,2026-02-09T16:00:00Z,239.5,-110,-110,draftkings
2026-02-09,Memphis Grizzlies @ Golden State Warriors,Golden State Warriors,Memphis Grizzlies,52fefc6f39b3b91682e5f266233d1088,2026-02-10T03:10:00Z,2026-02-09T16:00:00Z,222.5,-115,-105,draftkings
2026-02-09,Oklahoma City Thunder @ Los Angeles Lakers,Los Angeles Lakers,Oklahoma City Thunder,fe43ece4642dde1bcd2610c18f0cfc27,2026-02-10T03:10:00Z,2026-02-09T16:00:00Z,223.5,-110,-110,draftkings
2026-02-09,Philadelphia 76ers @ Portland Trail Blazers,Portland Trail Blazers,Philadelphia 76ers,7c8edd09283c5268205c6029a589798f,2026-02-10T03:10:00Z,2026-02-09T16:00:00Z,228.5,-108,-112,draftkings
2026-02-10,Indiana Pacers @ New York Knicks,New York Knicks,Indiana Pacers,029d9c1b39d0cd27d90931850a1f0bbd,2026-02-11T00:30:00Z,2026-02-10T16:00:00Z,224.5,-112,-108,draftkings
2026-02-10,Los Angeles Clippers @ Houston Rockets,Houston Rockets,Los Angeles Clippers,402d3274a70ecdf3f3441bd2730e9a86,2026-02-11T01:00:00Z,2026-02-10T16:00:00Z,211.5,-108,-112,draftkings
2026-02-10,Dallas Mavericks @ Phoenix Suns,Phoenix Suns,Dallas Mavericks,a431f33f9135f054bfd08b6f0d341497,2026-02-11T02:00:00Z,2026-02-10T16:00:00Z,228.5,-115,-105,draftkings
2026-02-10,San Antonio Spurs @ Los Angeles Lakers,Los Angeles Lakers,San Antonio Spurs,3abaf28550da137114cba0daec6fe134,2026-02-11T03:30:00Z,2026-02-10T16:00:00Z,227.5,-105,-115,draftkings
2026-02-11,Milwaukee Bucks @ Orlando Magic,Orlando Magic,Milwaukee Bucks,786e38c6d2a209bb12801b30f17e9ef2,2026-02-12T00:00:00Z,2026-02-10T16:00:00Z,220.5,-110,-110,draftkings
2026-02-11,Detroit Pistons @ Toronto Raptors,Toronto Raptors,Detroit Pistons,c09c552bcc0d68d3e96c860980ae1563,2026-02-12T00:30:00Z,2026-02-10T16:00:00Z,223.5,-110,-110,draftkings
2026-02-11,New York Knicks @ Philadelphia 76ers,Philadelphia 76ers,New York Knicks,fa53065fb88985857fe9cfe5372477dc,2026-02-12T00:30:00Z,2026-02-10T16:00:00Z,223.5,-110,-110,draftkings
2026-02-11,Oklahoma City Thunder @ Phoenix Suns,Phoenix Suns,Oklahoma City Thunder,a8954b4710b0fae858e10da04cd1b866,2026-02-12T02:00:00Z,2026-02-10T16:00:00Z,217.5,-110,-110,draftkings
2026-02-11,San Antonio Spurs @ Golden State Warriors,Golden State Warriors,San Antonio Spurs,69338c4d8b76e2c7c832dc2ec56f291f,2026-02-12T03:00:00Z,2026-02-10T16:00:00Z,216.5,-110,-110,draftkings
2026-02-11,Atlanta Hawks @ Charlotte Hornets,Charlotte Hornets,Atlanta Hawks,7c66ba90233d458cdf37f776c8a9f406,2026-02-12T00:10:00Z,2026-02-11T16:00:00Z,234.5,-105,-115,draftkings
2026-02-11,Washington Wizards @ Cleveland Cavaliers,Cleveland Cavaliers,Washington Wizards,1e29ea38e9c7789166418c9a3544bff9,2026-02-12T00:10:00Z,2026-02-11T16:00:00Z,240.5,-108,-112,draftkings
2026-02-11,Chicago Bulls @ Boston Celtics,Boston Celtics,Chicago Bulls,fe5025ebf8e01fd991276b32c2720ea7,2026-02-12T00:40:00Z,2026-02-11T16:00:00Z,225.5,-112,-108,draftkings
2026-02-11,Indiana Pacers @ Brooklyn Nets,Brooklyn Nets,Indiana Pacers,8cdd1f682ca6ed36e908ecf3b00f01bc,2026-02-12T00:40:00Z,2026-02-11T16:00:00Z,216.5,-110,-110,draftkings
2026-02-11,Los Angeles Clippers @ Houston Rockets,Houston Rockets,Los Angeles Clippers,eb36e00b7d03160ba917374db994fae4,2026-02-12T01:10:00Z,2026-02-11T16:00:00Z,208.5,-108,-112,draftkings
2026-02-11,Miami Heat @ New Orleans Pelicans,New Orleans Pelicans,Miami Heat,3313a32e931557302ee2526858b86060,2026-02-12T01:10:00Z,2026-02-11T16:00:00Z,231.5,-110,-110,draftkings
2026-02-11,Portland Trail Blazers @ Minnesota Timberwolves,Minnesota Timberwolves,Portland Trail Blazers,3acad36c997423e34f7d485f9598a106,2026-02-12T01:10:00Z,2026-02-11T16:00:00Z,234.5,-115,-105,draftkings
2026-02-11,Memphis Grizzlies @ Denver Nuggets,Denver Nuggets,Memphis Grizzlies,72e90971d6ffe7bcc9ce0c5c15a12ece,2026-02-12T02:10:00Z,2026-02-11T16:00:00Z,238.5,-108,-112,draftkings
2026-02-11,Sacramento Kings @ Utah Jazz,Utah Jazz,Sacramento Kings,1ad953fef0955a0aa7ed634326688a91,2026-02-12T02:10:00Z,2026-02-11T16:00:00Z,230.5,-110,-110,draftkings
2026-02-12,Milwaukee Bucks @ Oklahoma City Thunder,Oklahoma City Thunder,Milwaukee Bucks,1c3809071b6a6e313c87dee15e46bdc1,2026-02-13T00:40:00Z,2026-02-12T16:00:00Z,213.5,-110,-110,draftkings
2026-02-12,Portland Trail Blazers @ Utah Jazz,Utah Jazz,Portland Trail Blazers,ad2db051928cbc4c1ed6a3b861ac4538,2026-02-13T02:10:00Z,2026-02-12T16:00:00Z,238.5,-115,-105,draftkings
2026-02-12,Dallas Mavericks @ Los Angeles Lakers,Los Angeles Lakers,Dallas Mavericks,fdb123a858af8d533d901707df45960f,2026-02-13T03:10:00Z,2026-02-12T16:00:00Z,235.5,-115,-105,draftkings
2026-02-19,Indiana Pacers @ Washington Wizards,Washington Wizards,Indiana Pacers,c93f72cb146ef69c7bd4a79f03481123,2026-02-20T00:00:00Z,2026-02-16T16:00:00Z,234.5,-110,-110,draftkings
2026-02-19,Atlanta Hawks @ Philadelphia 76ers,Philadelphia 76ers,Atlanta Hawks,d647541d42648749f3bde601547fa1be,2026-02-20T00:10:00Z,2026-02-16T16:00:00Z,235.5,-110,-110,draftkings
2026-02-19,Brooklyn Nets @ Cleveland Cavaliers,Cleveland Cavaliers,Brooklyn Nets,24a92d49df82923f29b3e9cda4d57446,2026-02-20T00:10:00Z,2026-02-16T16:00:00Z,226.5,-110,-110,draftkings
2026-02-19,Houston Rockets @ Charlotte Hornets,Charlotte Hornets,Houston Rockets,97031eee2ea39d890bf5046a1c57c7a7,2026-02-20T00:10:00Z,2026-02-16T16:00:00Z,214.5,-110,-110,draftkings
2026-02-19,Detroit Pistons @ New York Knicks,New York Knicks,Detroit Pistons,0ea61c4bb159036d242d6aa077216586,2026-02-20T00:40:00Z,2026-02-16T16:00:00Z,222.5,-110,-110,draftkings
2026-02-19,Toronto Raptors @ Chicago Bulls,Chicago Bulls,Toronto Raptors,537f72a12ccf54596ce42c638bacb485,2026-02-20T01:10:00Z,2026-02-16T16:00:00Z,230.5,-110,-110,draftkings
2026-02-19,Phoenix Suns @ San Antonio Spurs,San Antonio Spurs,Phoenix Suns,d34f8e76f10dd65a684c9bd6301e667e,2026-02-20T01:40:00Z,2026-02-16T16:00:00Z,225.5,-110,-110,draftkings
2026-02-19,Boston Celtics @ Golden State Warriors,Golden State Warriors,Boston Celtics,7bb1dc8e7e0b6a77195533729951d187,2026-02-20T03:10:00Z,2026-02-16T16:00:00Z,223.5,-110,-110,draftkings
2026-02-19,Orlando Magic @ Sacramento Kings,Sacramento Kings,Orlando Magic,fc4ef6fdb917bca80f99940665442e96,2026-02-20T03:10:00Z,2026-02-16T16:00:00Z,223.5,-110,-110,draftkings
2026-02-19,Denver Nuggets @ Los Angeles Clippers,Los Angeles Clippers,Denver Nuggets,13c088a4f279e674bf80e4cb06d231a9,2026-02-20T03:40:00Z,2026-02-16T16:00:00Z,225.5,-110,-110,draftkings
2026-02-20,Cleveland Cavaliers @ Charlotte Hornets,Charlotte Hornets,Cleveland Cavaliers,a46a8c080be565bedbcd2c0d313895c3,2026-02-21T00:10:00Z,2026-02-20T16:00:00Z,230.5,-115,-105,draftkings
2026-02-20,Miami Heat @ Atlanta Hawks,Atlanta Hawks,Miami Heat,ee1817e78a163b03482df446b3c7ab4b,2026-02-21T00:40:00Z,2026-02-20T16:00:00Z,244.5,-112,-108,draftkings
2026-02-20,Brooklyn Nets @ Oklahoma City Thunder,Oklahoma City Thunder,Brooklyn Nets,54cc75499ddb956880d076296b5be376,2026-02-21T01:10:00Z,2026-02-20T16:00:00Z,212.5,-110,-110,draftkings
2026-02-20,Denver Nuggets @ Portland Trail Blazers,Portland Trail Blazers,Denver Nuggets,8ffd722305f0b211039cb60cbbe150e0,2026-02-21T03:10:00Z,2026-02-20T16:00:00Z,242.5,-105,-115,draftkings
2026-02-20,Los Angeles Clippers @ Los Angeles Lakers,Los Angeles Lakers,Los Angeles Clippers,f0c5e19ea41dbbe28f060e1fa9b20628,2026-02-21T03:10:00Z,2026-02-20T16:00:00Z,225.5,-108,-112,draftkings
2026-02-21,Orlando Magic @ Phoenix Suns,Phoenix Suns,Orlando Magic,6d02351fc9049e70d91ef8f2e483841f,2026-02-21T22:10:00Z,2026-02-21T16:00:00Z,218.5,-108,-112,draftkings
2026-02-21,Philadelphia 76ers @ New Orleans Pelicans,New Orleans Pelicans,Philadelphia 76ers,79126e6bb6f06816ce09dea725b37c41,2026-02-22T00:10:00Z,2026-02-21T16:00:00Z,232.5,-108,-112,draftkings
2026-02-21,Detroit Pistons @ Chicago Bulls,Chicago Bulls,Detroit Pistons,4337e68d3ba859dfc47ab3ac2f404a0d,2026-02-22T01:10:00Z,2026-02-21T16:00:00Z,233.5,-108,-112,draftkings
2026-02-21,Memphis Grizzlies @ Miami Heat,Miami Heat,Memphis Grizzlies,6d8e789e50597eda49fecfade742c637,2026-02-22T01:10:00Z,2026-02-21T16:00:00Z,234.5,-112,-108,draftkings
2026-02-21,Sacramento Kings @ San Antonio Spurs,San Antonio Spurs,Sacramento Kings,18bb557cee2cf5d5c9aede6c6e34b942,2026-02-22T01:10:00Z,2026-02-21T16:00:00Z,230.5,-108,-112,draftkings
2026-02-21,Houston Rockets @ New York Knicks,New York Knicks,Houston Rockets,2b618167ad8113aa71a54a28f177f2d3,2026-02-22T01:40:00Z,2026-02-21T16:00:00Z,219.5,-110,-110,draftkings
2026-02-22,Cleveland Cavaliers @ Oklahoma City Thunder,Oklahoma City Thunder,Cleveland Cavaliers,969b50e347f472c863d142252f2a47b1,2026-02-22T18:10:00Z,2026-02-22T16:00:00Z,226.5,-110,-110,draftkings
2026-02-22,Brooklyn Nets @ Atlanta Hawks,Atlanta Hawks,Brooklyn Nets,8cfa733d2c4b4d6bc9b588892a933983,2026-02-22T20:40:00Z,2026-02-22T16:00:00Z,227.5,-115,-105,draftkings
2026-02-22,Denver Nuggets @ Golden State Warriors,Golden State Warriors,Denver Nuggets,782bd538baddbe08fa942761254729cf,2026-02-22T20:40:00Z,2026-02-22T16:00:00Z,228.5,-115,-105,draftkings
2026-02-22,Toronto Raptors @ Milwaukee Bucks,Milwaukee Bucks,Toronto Raptors,7b90ac67ff251c150cfaec7dad0c57fb,2026-02-22T20:40:00Z,2026-02-22T16:00:00Z,219.5,-110,-110,draftkings
2026-02-22,Dallas Mavericks @ Indiana Pacers,Indiana Pacers,Dallas Mavericks,c58609240b6495b450250cabc147e1ac,2026-02-22T22:10:00Z,2026-02-22T16:00:00Z,233.5,-110,-110,draftkings
2026-02-22,Charlotte Hornets @ Washington Wizards,Washington Wizards,Charlotte Hornets,a347a356427b6eb7be0785a1fe56c0ef,2026-02-22T23:10:00Z,2026-02-22T16:00:00Z,226.5,-110,-110,draftkings
2026-02-22,Boston Celtics @ Los Angeles Lakers,Los Angeles Lakers,Boston Celtics,17acdc05db1e8ba29fd2f420dcdf9bcc,2026-02-22T23:40:00Z,2026-02-22T16:00:00Z,228.5,-115,-105,draftkings
2026-02-22,Philadelphia 76ers @ Minnesota Timberwolves,Minnesota Timberwolves,Philadelphia 76ers,439a6986fb7fa87228b403c29d22f4b6,2026-02-23T00:10:00Z,2026-02-22T16:00:00Z,238.5,-112,-108,draftkings
2026-02-22,New York Knicks @ Chicago Bulls,Chicago Bulls,New York Knicks,ded265e6250d4401a3786f34c967bc8b,2026-02-23T01:10:00Z,2026-02-22T16:00:00Z,231.5,-110,-110,draftkings
2026-02-22,Portland Trail Blazers @ Phoenix Suns,Phoenix Suns,Portland Trail Blazers,14255f77d428aeeedddf9c964b461b3d,2026-02-23T01:10:00Z,2026-02-22T16:00:00Z,222.5,-110,-110,draftkings
2026-02-22,Orlando Magic @ Los Angeles Clippers,Los Angeles Clippers,Orlando Magic,e553a415ff6fd8af818c5f4bc50fe23d,2026-02-23T02:10:00Z,2026-02-22T16:00:00Z,215.5,-112,-108,draftkings
2026-02-23,San Antonio Spurs @ Detroit Pistons,Detroit Pistons,San Antonio Spurs,a9dd69be152e9e5ad8597c9b96f16a53,2026-02-24T00:10:00Z,2026-02-23T16:00:00Z,232.5,-108,-112,draftkings
2026-02-23,Sacramento Kings @ Memphis Grizzlies,Memphis Grizzlies,Sacramento Kings,f21cba43c1660e818758a990b2912830,2026-02-24T01:10:00Z,2026-02-23T16:00:00Z,233.5,-108,-112,draftkings
2026-02-23,Utah Jazz @ Houston Rockets,Houston Rockets,Utah Jazz,b283b125c7b26126854be1e5ad045f3f,2026-02-24T02:40:00Z,2026-02-23T16:00:00Z,229.5,-105,-115,draftkings
2026-02-24,Oklahoma City Thunder @ Toronto Raptors,Toronto Raptors,Oklahoma City Thunder,9309db11d70c5cca506e8df2ce5e1fb3,2026-02-25T00:40:00Z,2026-02-23T16:00:00Z,218.5,-110,-110,draftkings
2026-02-24,New York Knicks @ Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks,a4f9fe2c493fda08ff19d7c349948824,2026-02-25T01:10:00Z,2026-02-23T16:00:00Z,228.5,-110,-110,draftkings
2026-02-24,Boston Celtics @ Phoenix Suns,Phoenix Suns,Boston Celtics,0bd210b80d8411885dccc7164a922234,2026-02-25T02:10:00Z,2026-02-23T16:00:00Z,211.5,-110,-110,draftkings
2026-02-24,Orlando Magic @ Los Angeles Lakers,Los Angeles Lakers,Orlando Magic,19016c4fd819260622e9fbaf8070d66a,2026-02-25T03:40:00Z,2026-02-23T16:00:00Z,226.5,-110,-110,draftkings
2026-02-24,Philadelphia 76ers @ Indiana Pacers,Indiana Pacers,Philadelphia 76ers,56d8ed44cdc3ee05a77edd2ecb4a516b,2026-02-25T00:10:00Z,2026-02-24T16:00:00Z,233.5,-105,-115,draftkings
2026-02-24,Washington Wizards @ Atlanta Hawks,Atlanta Hawks,Washington Wizards,9b47a98c27ee6ad7706c0e3a34887d12,2026-02-25T00:40:00Z,2026-02-24T16:00:00Z,238.5,-112,-108,draftkings
2026-02-24,Dallas Mavericks @ Brooklyn Nets,Brooklyn Nets,Dallas Mavericks,ba1cbfef82b196c39c27c0a78d2f22f4,2026-02-25T00:40:00Z,2026-02-24T16:00:00Z,226.5,-110,-110,draftkings
2026-02-24,Charlotte Hornets @ Chicago Bulls,Chicago Bulls,Charlotte Hornets,afa313a4ac57c385b346c4d1b4912e3c,2026-02-25T01:10:00Z,2026-02-24T16:00:00Z,233.5,-108,-112,draftkings
2026-02-24,Golden State Warriors @ New Orleans Pelicans,New Orleans Pelicans,Golden State Warriors,eeaef64ecae77969994ee0b8b56da256,2026-02-25T01:10:00Z,2026-02-24T16:00:00Z,227.5,-115,-105,draftkings
2026-02-24,Miami Heat @ Milwaukee Bucks,Milwaukee Bucks,Miami Heat,d8b8e015e358036b0f8e3758c263ae24,2026-02-25T01:10:00Z,2026-02-24T16:00:00Z,226.5,-115,-105,draftkings
2026-02-24,Minnesota Timberwolves @ Portland Trail Blazers,Portland Trail Blazers,Minnesota Timberwolves,f1b2d64d6f68c92256c27ebe3868b62a,2026-02-25T03:10:00Z,2026-02-24T16:00:00Z,235.5,-112,-108,draftkings
2026-02-25,Oklahoma City Thunder @ Detroit Pistons,Detroit Pistons,Oklahoma City Thunder,a8028bf0f04b5e9f3817105d32cb184f,2026-02-26T00:40:00Z,2026-02-25T16:00:00Z,219.5,-110,-110,draftkings
2026-02-25,Golden State Warriors @ Memphis Grizzlies,Memphis Grizzlies,Golden State Warriors,e37f7db3aa2c8a55e7b93bab931f7e90,2026-02-26T00:40:00Z,2026-02-25T16:00:00Z,227.5,-110,-110,draftkings
2026-02-25,San Antonio Spurs @ Toronto Raptors,Toronto Raptors,San Antonio Spurs,010464f9e9bc0e7eb4d798de17bea766,2026-02-26T00:40:00Z,2026-02-25T16:00:00Z,229.5,-110,-110,draftkings
2026-02-25,Cleveland Cavaliers @ Milwaukee Bucks,Milwaukee Bucks,Cleveland Cavaliers,2844a77436b2441a53739f5e800ffb5c,2026-02-26T01:10:00Z,2026-02-25T16:00:00Z,227.5,-110,-110,draftkings
2026-02-25,Sacramento Kings @ Houston Rockets,Houston Rockets,Sacramento Kings,12b91360aea3a21d14300f5f9a7f4147,2026-02-26T01:10:00Z,2026-02-25T16:00:00Z,221.5,-110,-110,draftkings
2026-02-25,Boston Celtics @ Denver Nuggets,Denver Nuggets,Boston Celtics,8025d116b7bab0c83e23a9c0b76e1e1b,2026-02-26T03:10:00Z,2026-02-25T16:00:00Z,229.5,-108,-112,draftkings
2026-02-26,Charlotte Hornets @ Indiana Pacers,Indiana Pacers,Charlotte Hornets,c1ff99354847ec708fa5aa95791dd292,2026-02-27T00:10:00Z,2026-02-26T16:00:00Z,229.5,-105,-115,draftkings
2026-02-26,Miami Heat @ Philadelphia 76ers,Philadelphia 76ers,Miami Heat,68aa69753fe0692c00bca7343fd61b8b,2026-02-27T00:10:00Z,2026-02-26T16:00:00Z,240.5,-115,-105,draftkings
2026-02-26,Washington Wizards @ Atlanta Hawks,Atlanta Hawks,Washington Wizards,e7ec27a7927c90d32cc2fb2ebdd76585,2026-02-27T00:40:00Z,2026-02-26T16:00:00Z,236.5,-115,-105,draftkings
2026-02-26,San Antonio Spurs @ Brooklyn Nets,Brooklyn Nets,San Antonio Spurs,985b660bc6ae0521de793dacdc666b6f,2026-02-27T00:40:00Z,2026-02-26T16:00:00Z,224.5,-110,-110,draftkings
2026-02-26,Houston Rockets @ Orlando Magic,Orlando Magic,Houston Rockets,57e97a356eae8b74d10b09eb58962542,2026-02-27T00:40:00Z,2026-02-26T16:00:00Z,215.5,-108,-112,draftkings
2026-02-26,Portland Trail Blazers @ Chicago Bulls,Chicago Bulls,Portland Trail Blazers,3c630cc42d5e0712a9317980a2a35a21,2026-02-27T01:10:00Z,2026-02-26T16:00:00Z,235.5,-110,-110,draftkings
2026-02-26,Sacramento Kings @ Dallas Mavericks,Dallas Mavericks,Sacramento Kings,ab0ac3191351854638bfb2c653e7408b,2026-02-27T01:40:00Z,2026-02-26T16:00:00Z,236.5,-105,-115,draftkings
