date,player,game,line
2025-10-27,Jaylen Brown,Boston Celtics @ New Orleans Pelicans,23.5
2025-10-27,Derrick White,Boston Celtics @ New Orleans Pelicans,19.5
2025-10-27,Trey Murphy III,Boston Celtics @ New Orleans Pelicans,18.5
2025-10-27,Jordan Poole,Boston Celtics @ New Orleans Pelicans,17.5
2025-10-27,Payton Pritchard,Boston Celtics @ New Orleans Pelicans,16.5
2025-10-27,Herb Jones,Boston Celtics @ New Orleans Pelicans,10.5
2025-10-27,Kevin Durant,Brooklyn Nets @ Houston Rockets,25.5
2025-10-27,Cam Thomas,Brooklyn Nets @ Houston Rockets,22.5
2025-10-27,Alperen Sengun,Brooklyn Nets @ Houston Rockets,21.5
2025-10-27,Michael Porter Jr,Brooklyn Nets @ Houston Rockets,17.5
2025-10-27,Amen Thompson,Brooklyn Nets @ Houston Rockets,15.5
2025-10-27,Jabari Smith Jr,Brooklyn Nets @ Houston Rockets,13.5
2025-10-27,Nicolas Claxton,Brooklyn Nets @ Houston Rockets,9.5
2025-10-27,Victor Wembanyama,Toronto Raptors @ San Antonio Spurs,28.5
2025-10-27,Brandon Ingram,Toronto Raptors @ San Antonio Spurs,19.5
2025-10-27,Scottie Barnes,Toronto Raptors @ San Antonio Spurs,17.5
2025-10-27,Devin Vassell,Toronto Raptors @ San Antonio Spurs,16.5
2025-10-27,Immanuel Quickley,Toronto Raptors @ San Antonio Spurs,16.5
2025-10-27,Stephon Castle,Toronto Raptors @ San Antonio Spurs,16.5
2025-10-27,R.J. Barrett,Toronto Raptors @ San Antonio Spurs,16.5
2025-10-27,Dylan Harper,Toronto Raptors @ San Antonio Spurs,13.5
2025-10-27,Keldon Johnson,Toronto Raptors @ San Antonio Spurs,11.5
2025-10-27,Harrison Barnes,Toronto Raptors @ San Antonio Spurs,9.5
2025-10-27,Julian Champagnie,Toronto Raptors @ San Antonio Spurs,8.5
2025-10-27,Jakob Poeltl,Toronto Raptors @ San Antonio Spurs,8.5
2025-10-27,Shai Gilgeous-Alexander,Oklahoma City Thunder @ Dallas Mavericks,32.5
2025-10-27,Anthony Davis,Oklahoma City Thunder @ Dallas Mavericks,23.5
2025-10-27,Chet Holmgren,Oklahoma City Thunder @ Dallas Mavericks,18.5
2025-10-27,Cooper Flagg,Oklahoma City Thunder @ Dallas Mavericks,17.5
2025-10-27,P.J. Washington,Oklahoma City Thunder @ Dallas Mavericks,15.5
2025-10-27,Klay Thompson,Oklahoma City Thunder @ Dallas Mavericks,9.5
2025-10-27,Dereck Lively II,Oklahoma City Thunder @ Dallas Mavericks,5.5
2025-10-27,Devin Booker,Phoenix Suns @ Utah Jazz,29.5
2025-10-27,Lauri Markkanen,Phoenix Suns @ Utah Jazz,23.5
2025-10-27,Dillon Brooks,Phoenix Suns @ Utah Jazz,18.5
2025-10-27,Keyonte George,Phoenix Suns @ Utah Jazz,17.5
2025-10-27,Grayson Allen,Phoenix Suns @ Utah Jazz,16.5
2025-10-27,Walker Kessler,Phoenix Suns @ Utah Jazz,11.5
2025-10-27,Kyle Filipowski,Phoenix Suns @ Utah Jazz,10.5
2025-10-27,Ryan Dunn,Phoenix Suns @ Utah Jazz,8.5
2025-10-27,Svi Mykhailiuk,Phoenix Suns @ Utah Jazz,8.5
2025-10-27,Stephen Curry,Memphis Grizzlies @ Golden State Warriors,26.5
2025-10-27,Ja Morant,Memphis Grizzlies @ Golden State Warriors,23.5
2025-10-27,Jaren Jackson Jr,Memphis Grizzlies @ Golden State Warriors,19.5
2025-10-27,Jimmy Butler,Memphis Grizzlies @ Golden State Warriors,19.5
2025-10-27,Jonathan Kuminga,Memphis Grizzlies @ Golden State Warriors,16.5
2025-10-27,Brandin Podziemski,Memphis Grizzlies @ Golden State Warriors,11.5
2025-10-27,Jaylen Wells,Memphis Grizzlies @ Golden State Warriors,11.5
2025-10-27,Cedric Coward,Memphis Grizzlies @ Golden State Warriors,10.5
2025-10-27,Santi Aldama,Memphis Grizzlies @ Golden State Warriors,10.5
2025-10-27,Draymond Green,Memphis Grizzlies @ Golden State Warriors,10.5
2025-10-27,Kentavious Caldwell-Pope,Memphis Grizzlies @ Golden State Warriors,8.5
2025-10-27,Moses Moody,Memphis Grizzlies @ Golden State Warriors,8.5
2025-10-27,Jock Landale,Memphis Grizzlies @ Golden State Warriors,8.5
2025-10-27,Austin Reaves,Portland Trail Blazers @ Los Angeles Lakers,27.5
2025-10-27,Deni Avdija,Portland Trail Blazers @ Los Angeles Lakers,20.5
2025-10-27,Shaedon Sharpe,Portland Trail Blazers @ Los Angeles Lakers,20.5
2025-10-27,Deandre Ayton,Portland Trail Blazers @ Los Angeles Lakers,16.5
2025-10-27,Rui Hachimura,Portland Trail Blazers @ Los Angeles Lakers,15.5
2025-10-27,Jerami Grant,Portland Trail Blazers @ Los Angeles Lakers,14.5
2025-10-27,Jrue Holiday,Portland Trail Blazers @ Los Angeles Lakers,13.5
2025-10-27,Toumani Camara,Portland Trail Blazers @ Los Angeles Lakers,11.5
2025-10-27,Jake LaRavia,Portland Trail Blazers @ Los Angeles Lakers,10.5
2025-10-27,Marcus Smart,Portland Trail Blazers @ Los Angeles Lakers,10.5
2025-10-27,Donovan Clingan,Portland Trail Blazers @ Los Angeles Lakers,9.5
2025-10-28,Tyrese Maxey,Philadelphia 76ers @ Washington Wizards,28.5
2025-10-28,VJ Edgecombe,Philadelphia 76ers @ Washington Wizards,19.5
2025-10-28,C.J. McCollum,Philadelphia 76ers @ Washington Wizards,19.5
2025-10-28,Joel Embiid,Philadelphia 76ers @ Washington Wizards,18.5
2025-10-28,Kyshawn George,Philadelphia 76ers @ Washington Wizards,15.5
2025-10-28,Quentin Grimes,Philadelphia 76ers @ Washington Wizards,14.5
2025-10-28,Kelly Oubre Jr,Philadelphia 76ers @ Washington Wizards,14.5
2025-10-28,Khris Middleton,Philadelphia 76ers @ Washington Wizards,13.5
2025-10-28,Alex Sarr,Philadelphia 76ers @ Washington Wizards,13.5
2025-10-28,Cam Whitmore,Philadelphia 76ers @ Washington Wizards,10.5
2025-10-28,Carlton Carrington,Philadelphia 76ers @ Washington Wizards,8.5
2025-10-28,Corey Kispert,Philadelphia 76ers @ Washington Wizards,8.5
2025-10-28,LaMelo Ball,Charlotte Hornets @ Miami Heat,25.5
2025-10-28,Norman Powell,Charlotte Hornets @ Miami Heat,22.5
2025-10-28,Bam Adebayo,Charlotte Hornets @ Miami Heat,21.5
2025-10-28,Miles Bridges,Charlotte Hornets @ Miami Heat,19.5
2025-10-28,Collin Sexton,Charlotte Hornets @ Miami Heat,17.5
2025-10-28,Andrew Wiggins,Charlotte Hornets @ Miami Heat,15.5
2025-10-28,Kon Knueppel,Charlotte Hornets @ Miami Heat,13.5
2025-10-28,Jaime Jaquez Jr,Charlotte Hornets @ Miami Heat,12.5
2025-10-28,Kel'el Ware,Charlotte Hornets @ Miami Heat,10.5
2025-10-28,Davion Mitchell,Charlotte Hornets @ Miami Heat,9.5
2025-10-28,Nikola Jovic,Charlotte Hornets @ Miami Heat,9.5
2025-10-28,Moussa Diabate,Charlotte Hornets @ Miami Heat,8.5
2025-10-28,Ryan Kalkbrenner,Charlotte Hornets @ Miami Heat,7.5
2025-10-28,Giannis Antetokounmpo,New York Knicks @ Milwaukee Bucks,31.5
2025-10-28,Jalen Brunson,New York Knicks @ Milwaukee Bucks,26.5
2025-10-28,Karl-Anthony Towns,New York Knicks @ Milwaukee Bucks,21.5
2025-10-28,OG Anunoby,New York Knicks @ Milwaukee Bucks,15.5
2025-10-28,Mikal Bridges,New York Knicks @ Milwaukee Bucks,14.5
2025-10-28,Myles Turner,New York Knicks @ Milwaukee Bucks,13.5
2025-10-28,Gary Trent Jr,New York Knicks @ Milwaukee Bucks,12.5
2025-10-28,Ryan Rollins,New York Knicks @ Milwaukee Bucks,11.5
2025-10-28,Bobby Portis,New York Knicks @ Milwaukee Bucks,10.5
2025-10-28,Cole Anthony,New York Knicks @ Milwaukee Bucks,10.5
2025-10-28,A.J. Green,New York Knicks @ Milwaukee Bucks,8.5
2025-10-28,Josh Hart,New York Knicks @ Milwaukee Bucks,8.5
2025-10-28,Shai Gilgeous-Alexander,Sacramento Kings @ Oklahoma City Thunder,31.5
2025-10-28,Zach LaVine,Sacramento Kings @ Oklahoma City Thunder,21.5
2025-10-28,DeMar DeRozan,Sacramento Kings @ Oklahoma City Thunder,19.5
2025-10-28,Chet Holmgren,Sacramento Kings @ Oklahoma City Thunder,18.5
2025-10-28,Domantas Sabonis,Sacramento Kings @ Oklahoma City Thunder,15.5
2025-10-28,Malik Monk,Sacramento Kings @ Oklahoma City Thunder,12.5
2025-10-28,Dennis Schroder,Sacramento Kings @ Oklahoma City Thunder,12.5
2025-10-28,Isaiah Hartenstein,Sacramento Kings @ Oklahoma City Thunder,10.5
2025-10-28,Luguentz Dort,Sacramento Kings @ Oklahoma City Thunder,9.5
2025-10-28,Cason Wallace,Sacramento Kings @ Oklahoma City Thunder,9.5
2025-10-28,Keon Ellis,Sacramento Kings @ Oklahoma City Thunder,6.5
2025-10-28,Stephen Curry,Los Angeles Clippers @ Golden State Warriors,25.5
2025-10-28,Kawhi Leonard,Los Angeles Clippers @ Golden State Warriors,24.5
2025-10-28,James Harden,Los Angeles Clippers @ Golden State Warriors,20.5
2025-10-28,Jimmy Butler,Los Angeles Clippers @ Golden State Warriors,17.5
2025-10-28,Jonathan Kuminga,Los Angeles Clippers @ Golden State Warriors,16.5
2025-10-28,Ivica Zubac,Los Angeles Clippers @ Golden State Warriors,15.5
2025-10-28,Moses Moody,Los Angeles Clippers @ Golden State Warriors,10.5
2025-10-28,Buddy Hield,Los Angeles Clippers @ Golden State Warriors,8.5
2025-10-28,Draymond Green,Los Angeles Clippers @ Golden State Warriors,8.5
2025-10-28,Al Horford,Los Angeles Clippers @ Golden State Warriors,7.5
2025-10-28,Kris Dunn,Los Angeles Clippers @ Golden State Warriors,7.5
2025-10-29,Kevin Durant,Houston Rockets @ Toronto Raptors,25.5
2025-10-29,Alperen Sengun,Houston Rockets @ Toronto Raptors,21.5
2025-10-29,Brandon Ingram,Houston Rockets @ Toronto Raptors,19.5
2025-10-29,Scottie Barnes,Houston Rockets @ Toronto Raptors,17.5
2025-10-29,R.J. Barrett,Houston Rockets @ Toronto Raptors,17.5
2025-10-29,Immanuel Quickley,Houston Rockets @ Toronto Raptors,15.5
2025-10-29,Amen Thompson,Houston Rockets @ Toronto Raptors,15.5
2025-10-29,Jabari Smith Jr,Houston Rockets @ Toronto Raptors,12.5
2025-10-29,Tari Eason,Houston Rockets @ Toronto Raptors,11.5
2025-10-29,Reed Sheppard,Houston Rockets @ Toronto Raptors,9.5
2025-10-29,Sandro Mamukelashvili,Houston Rockets @ Toronto Raptors,9.5
2025-10-29,Josh Okogie,Houston Rockets @ Toronto Raptors,7.5
2025-10-29,Jamal Shead,Houston Rockets @ Toronto Raptors,5.5
2025-10-29,Donovan Mitchell,Cleveland Cavaliers @ Boston Celtics,29.5
2025-10-29,Jaylen Brown,Cleveland Cavaliers @ Boston Celtics,24.5
2025-10-29,Derrick White,Cleveland Cavaliers @ Boston Celtics,19.5
2025-10-29,Evan Mobley,Cleveland Cavaliers @ Boston Celtics,18.5
2025-10-29,Payton Pritchard,Cleveland Cavaliers @ Boston Celtics,15.5
2025-10-29,De'Andre Hunter,Cleveland Cavaliers @ Boston Celtics,15.5
2025-10-29,Anfernee Simons,Cleveland Cavaliers @ Boston Celtics,14.5
2025-10-29,Jarrett Allen,Cleveland Cavaliers @ Boston Celtics,12.5
2025-10-29,Sam Hauser,Cleveland Cavaliers @ Boston Celtics,8.5
2025-10-29,Jaylon Tyson,Cleveland Cavaliers @ Boston Celtics,8.5
2025-10-29,Josh Minott,Cleveland Cavaliers @ Boston Celtics,8.5
2025-10-29,Neemias Queta,Cleveland Cavaliers @ Boston Celtics,7.5
2025-10-29,Lonzo Ball,Cleveland Cavaliers @ Boston Celtics,7.5
2025-10-29,Dean Wade,Cleveland Cavaliers @ Boston Celtics,5.5
2025-10-29,Cade Cunningham,Orlando Magic @ Detroit Pistons,24.5
2025-10-29,Paolo Banchero,Orlando Magic @ Detroit Pistons,24.5
2025-10-29,Franz Wagner,Orlando Magic @ Detroit Pistons,21.5
2025-10-29,Desmond Bane,Orlando Magic @ Detroit Pistons,19.5
2025-10-29,Tobias Harris,Orlando Magic @ Detroit Pistons,13.5
2025-10-29,Ausar Thompson,Orlando Magic @ Detroit Pistons,13.5
2025-10-29,Jalen Duren,Orlando Magic @ Detroit Pistons,12.5
2025-10-29,Jalen Suggs,Orlando Magic @ Detroit Pistons,11.5
2025-10-29,Ron Holland,Orlando Magic @ Detroit Pistons,10.5
2025-10-29,Duncan Robinson,Orlando Magic @ Detroit Pistons,10.5
2025-10-29,Wendell Carter Jr,Orlando Magic @ Detroit Pistons,9.5
2025-10-29,Anthony Black,Orlando Magic @ Detroit Pistons,9.5
2025-10-29,Tristan da Silva,Orlando Magic @ Detroit Pistons,6.5
2025-10-29,Cam Thomas,Atlanta Hawks @ Brooklyn Nets,23.5
2025-10-29,Trae Young,Atlanta Hawks @ Brooklyn Nets,23.5
2025-10-29,Michael Porter Jr,Atlanta Hawks @ Brooklyn Nets,19.5
2025-10-29,Jalen Johnson,Atlanta Hawks @ Brooklyn Nets,18.5
2025-10-29,Kristaps Porzingis,Atlanta Hawks @ Brooklyn Nets,17.5
2025-10-29,Onyeka Okongwu,Atlanta Hawks @ Brooklyn Nets,12.5
2025-10-29,Nickeil Alexander-Walker,Atlanta Hawks @ Brooklyn Nets,12.5
2025-10-29,Nicolas Claxton,Atlanta Hawks @ Brooklyn Nets,10.5
2025-10-29,Dyson Daniels,Atlanta Hawks @ Brooklyn Nets,10.5
2025-10-29,Zaccharie Risacher,Atlanta Hawks @ Brooklyn Nets,10.5
2025-10-29,Terance Mann,Atlanta Hawks @ Brooklyn Nets,9.5
2025-10-29,Noah Clowney,Atlanta Hawks @ Brooklyn Nets,8.5
2025-10-29,Egor Demin,Atlanta Hawks @ Brooklyn Nets,7.5
2025-10-29,Ben Saraf,Atlanta Hawks @ Brooklyn Nets,5.5
2025-10-29,Zach LaVine,Sacramento Kings @ Chicago Bulls,21.5
2025-10-29,Nikola Vucevic,Sacramento Kings @ Chicago Bulls,19.5
2025-10-29,DeMar DeRozan,Sacramento Kings @ Chicago Bulls,18.5
2025-10-29,Josh Giddey,Sacramento Kings @ Chicago Bulls,18.5
2025-10-29,Domantas Sabonis,Sacramento Kings @ Chicago Bulls,17.5
2025-10-29,Matas Buzelis,Sacramento Kings @ Chicago Bulls,16.5
2025-10-29,Ayo Dosunmu,Sacramento Kings @ Chicago Bulls,12.5
2025-10-29,Tre Jones,Sacramento Kings @ Chicago Bulls,12.5
2025-10-29,Malik Monk,Sacramento Kings @ Chicago Bulls,11.5
2025-10-29,Kevin Huerter,Sacramento Kings @ Chicago Bulls,11.5
2025-10-29,Russell Westbrook,Sacramento Kings @ Chicago Bulls,10.5
2025-10-29,Dennis Schroder,Sacramento Kings @ Chicago Bulls,10.5
2025-10-29,Keon Ellis,Sacramento Kings @ Chicago Bulls,7.5
2025-10-29,Isaac Okoro,Sacramento Kings @ Chicago Bulls,7.5
2025-10-29,Anthony Davis,Indiana Pacers @ Dallas Mavericks,25.5
2025-10-29,Pascal Siakam,Indiana Pacers @ Dallas Mavericks,25.5
2025-10-29,Cooper Flagg,Indiana Pacers @ Dallas Mavericks,15.5
2025-10-29,P.J. Washington,Indiana Pacers @ Dallas Mavericks,15.5
2025-10-29,Aaron Nesmith,Indiana Pacers @ Dallas Mavericks,14.5
2025-10-29,D'Angelo Russell,Indiana Pacers @ Dallas Mavericks,12.5
2025-10-29,Klay Thompson,Indiana Pacers @ Dallas Mavericks,11.5
2025-10-29,Ben Sheppard,Indiana Pacers @ Dallas Mavericks,10.5
2025-10-29,Naji Marshall,Indiana Pacers @ Dallas Mavericks,10.5
2025-10-29,Max Christie,Indiana Pacers @ Dallas Mavericks,9.5
2025-10-29,Jay Huff,Indiana Pacers @ Dallas Mavericks,8.5
2025-10-29,Isaiah Jackson,Indiana Pacers @ Dallas Mavericks,7.5
2025-10-29,Nikola Jokic,New Orleans Pelicans @ Denver Nuggets,26.5
2025-10-29,Zion Williamson,New Orleans Pelicans @ Denver Nuggets,23.5
2025-10-29,Jamal Murray,New Orleans Pelicans @ Denver Nuggets,23.5
2025-10-29,Jordan Poole,New Orleans Pelicans @ Denver Nuggets,18.5
2025-10-29,Aaron Gordon,New Orleans Pelicans @ Denver Nuggets,16.5
2025-10-29,Trey Murphy III,New Orleans Pelicans @ Denver Nuggets,15.5
2025-10-29,Christian Braun,New Orleans Pelicans @ Denver Nuggets,12.5
2025-10-29,Saddiq Bey,New Orleans Pelicans @ Denver Nuggets,10.5
2025-10-29,Cameron Johnson,New Orleans Pelicans @ Denver Nuggets,10.5
2025-10-29,Herb Jones,New Orleans Pelicans @ Denver Nuggets,9.5
2025-10-29,Yves Missi,New Orleans Pelicans @ Denver Nuggets,7.5
2025-10-29,Lauri Markkanen,Portland Trail Blazers @ Utah Jazz,22.5
2025-10-29,Deni Avdija,Portland Trail Blazers @ Utah Jazz,21.5
2025-10-29,Shaedon Sharpe,Portland Trail Blazers @ Utah Jazz,21.5
2025-10-29,Keyonte George,Portland Trail Blazers @ Utah Jazz,16.5
2025-10-29,Jerami Grant,Portland Trail Blazers @ Utah Jazz,15.5
2025-10-29,Jrue Holiday,Portland Trail Blazers @ Utah Jazz,14.5
2025-10-29,Brice Sensabaugh,Portland Trail Blazers @ Utah Jazz,12.5
2025-10-29,Walker Kessler,Portland Trail Blazers @ Utah Jazz,11.5
2025-10-29,Toumani Camara,Portland Trail Blazers @ Utah Jazz,10.5
2025-10-29,Kyle Filipowski,Portland Trail Blazers @ Utah Jazz,10.5
2025-10-29,Svi Mykhailiuk,Portland Trail Blazers @ Utah Jazz,9.5
2025-10-29,Donovan Clingan,Portland Trail Blazers @ Utah Jazz,9.5
2025-10-29,Austin Reaves,Los Angeles Lakers @ Minnesota Timberwolves,29.5
2025-10-29,Julius Randle,Los Angeles Lakers @ Minnesota Timberwolves,25.5
2025-10-29,Jaden McDaniels,Los Angeles Lakers @ Minnesota Timberwolves,16.5
2025-10-29,Rui Hachimura,Los Angeles Lakers @ Minnesota Timberwolves,14.5
2025-10-29,Deandre Ayton,Los Angeles Lakers @ Minnesota Timberwolves,14.5
2025-10-29,Donte DiVincenzo,Los Angeles Lakers @ Minnesota Timberwolves,14.5
2025-10-29,Naz Reid,Los Angeles Lakers @ Minnesota Timberwolves,14.5
2025-10-29,Rudy Gobert,Los Angeles Lakers @ Minnesota Timberwolves,12.5
2025-10-29,Jake LaRavia,Los Angeles Lakers @ Minnesota Timberwolves,9.5
2025-10-29,Terrence Shannon Jr.,Los Angeles Lakers @ Minnesota Timberwolves,8.5
2025-10-29,Mike Conley,Los Angeles Lakers @ Minnesota Timberwolves,8.5
2025-10-29,Jarred Vanderbilt,Los Angeles Lakers @ Minnesota Timberwolves,7.5
2025-10-29,Devin Booker,Memphis Grizzlies @ Phoenix Suns,31.5
2025-10-29,Ja Morant,Memphis Grizzlies @ Phoenix Suns,25.5
2025-10-29,Jaren Jackson Jr,Memphis Grizzlies @ Phoenix Suns,19.5
2025-10-29,Grayson Allen,Memphis Grizzlies @ Phoenix Suns,16.5
2025-10-29,Jalen Green,Memphis Grizzlies @ Phoenix Suns,14.5
2025-10-29,Jaylen Wells,Memphis Grizzlies @ Phoenix Suns,12.5
2025-10-29,Royce O'Neale,Memphis Grizzlies @ Phoenix Suns,11.5
2025-10-29,Cedric Coward,Memphis Grizzlies @ Phoenix Suns,11.5
2025-10-29,Santi Aldama,Memphis Grizzlies @ Phoenix Suns,11.5
2025-10-29,Kentavious Caldwell-Pope,Memphis Grizzlies @ Phoenix Suns,8.5
2025-10-29,Jock Landale,Memphis Grizzlies @ Phoenix Suns,8.5
2025-10-29,Ryan Dunn,Memphis Grizzlies @ Phoenix Suns,7.5
2025-10-29,Oso Ighodaro,Memphis Grizzlies @ Phoenix Suns,5.5
2025-10-30,Paolo Banchero,Orlando Magic @ Charlotte Hornets,26.5
2025-10-30,LaMelo Ball,Orlando Magic @ Charlotte Hornets,25.5
2025-10-30,Franz Wagner,Orlando Magic @ Charlotte Hornets,23.5
2025-10-30,Miles Bridges,Orlando Magic @ Charlotte Hornets,19.5
2025-10-30,Desmond Bane,Orlando Magic @ Charlotte Hornets,19.5
2025-10-30,Collin Sexton,Orlando Magic @ Charlotte Hornets,17.5
2025-10-30,Kon Knueppel,Orlando Magic @ Charlotte Hornets,13.5
2025-10-30,Anthony Black,Orlando Magic @ Charlotte Hornets,11.5
2025-10-30,Tristan da Silva,Orlando Magic @ Charlotte Hornets,10.5
2025-10-30,Wendell Carter Jr,Orlando Magic @ Charlotte Hornets,9.5
2025-10-30,Ryan Kalkbrenner,Orlando Magic @ Charlotte Hornets,7.5
2025-10-30,Moussa Diabate,Orlando Magic @ Charlotte Hornets,7.5
2025-10-30,Giannis Antetokounmpo,Golden State Warriors @ Milwaukee Bucks,30.5
2025-10-30,Stephen Curry,Golden State Warriors @ Milwaukee Bucks,26.5
2025-10-30,Jimmy Butler,Golden State Warriors @ Milwaukee Bucks,19.5
2025-10-30,Jonathan Kuminga,Golden State Warriors @ Milwaukee Bucks,16.5
2025-10-30,Myles Turner,Golden State Warriors @ Milwaukee Bucks,12.5
2025-10-30,Ryan Rollins,Golden State Warriors @ Milwaukee Bucks,12.5
2025-10-30,Gary Trent Jr,Golden State Warriors @ Milwaukee Bucks,11.5
2025-10-30,Cole Anthony,Golden State Warriors @ Milwaukee Bucks,10.5
2025-10-30,Brandin Podziemski,Golden State Warriors @ Milwaukee Bucks,10.5
2025-10-30,Bobby Portis,Golden State Warriors @ Milwaukee Bucks,9.5
2025-10-30,A.J. Green,Golden State Warriors @ Milwaukee Bucks,8.5
2025-10-30,Draymond Green,Golden State Warriors @ Milwaukee Bucks,8.5
2025-10-30,Kyle Kuzma,Golden State Warriors @ Milwaukee Bucks,8.5
2025-10-30,Al Horford,Golden State Warriors @ Milwaukee Bucks,6.5
2025-10-30,Shai Gilgeous-Alexander,Washington Wizards @ Oklahoma City Thunder,33.5
2025-10-30,Aaron Wiggins,Washington Wizards @ Oklahoma City Thunder,16.5
2025-10-30,C.J. McCollum,Washington Wizards @ Oklahoma City Thunder,15.5
2025-10-30,Kyshawn George,Washington Wizards @ Oklahoma City Thunder,14.5
2025-10-30,Ajay Mitchell,Washington Wizards @ Oklahoma City Thunder,14.5
2025-10-30,Alex Sarr,Washington Wizards @ Oklahoma City Thunder,14.5
2025-10-30,Isaiah Hartenstein,Washington Wizards @ Oklahoma City Thunder,12.5
2025-10-30,Tre Johnson,Washington Wizards @ Oklahoma City Thunder,12.5
2025-10-30,Khris Middleton,Washington Wizards @ Oklahoma City Thunder,12.5
2025-10-30,Luguentz Dort,Washington Wizards @ Oklahoma City Thunder,10.5
2025-10-30,Cason Wallace,Washington Wizards @ Oklahoma City Thunder,9.5
2025-10-30,Cam Whitmore,Washington Wizards @ Oklahoma City Thunder,9.5
2025-10-30,Alex Caruso,Washington Wizards @ Oklahoma City Thunder,8.5
2025-10-30,Carlton Carrington,Washington Wizards @ Oklahoma City Thunder,8.5
2025-10-30,Victor Wembanyama,Miami Heat @ San Antonio Spurs,28.5
2025-10-30,Bam Adebayo,Miami Heat @ San Antonio Spurs,21.5
2025-10-30,Andrew Wiggins,Miami Heat @ San Antonio Spurs,17.5
2025-10-30,Stephon Castle,Miami Heat @ San Antonio Spurs,17.5
2025-10-30,Devin Vassell,Miami Heat @ San Antonio Spurs,16.5
2025-10-30,Jaime Jaquez Jr,Miami Heat @ San Antonio Spurs,15.5
2025-10-30,Dylan Harper,Miami Heat @ San Antonio Spurs,13.5
2025-10-30,Keldon Johnson,Miami Heat @ San Antonio Spurs,11.5
2025-10-30,Kel'el Ware,Miami Heat @ San Antonio Spurs,10.5
2025-10-30,Davion Mitchell,Miami Heat @ San Antonio Spurs,10.5
2025-10-30,Nikola Jovic,Miami Heat @ San Antonio Spurs,10.5
2025-10-30,Harrison Barnes,Miami Heat @ San Antonio Spurs,9.5
2025-11-01,Giannis Antetokounmpo,Sacramento Kings @ Milwaukee Bucks,32.5
2025-11-01,Zach LaVine,Sacramento Kings @ Milwaukee Bucks,23.5
2025-11-01,DeMar DeRozan,Sacramento Kings @ Milwaukee Bucks,19.5
2025-11-01,Domantas Sabonis,Sacramento Kings @ Milwaukee Bucks,16.5
2025-11-01,Myles Turner,Sacramento Kings @ Milwaukee Bucks,14.5
2025-11-01,Ryan Rollins,Sacramento Kings @ Milwaukee Bucks,14.5
2025-11-01,Gary Trent Jr,Sacramento Kings @ Milwaukee Bucks,13.5
2025-11-01,Russell Westbrook,Sacramento Kings @ Milwaukee Bucks,12.5
2025-11-01,Dennis Schroder,Sacramento Kings @ Milwaukee Bucks,11.5
2025-11-01,A.J. Green,Sacramento Kings @ Milwaukee Bucks,9.5
2025-11-01,Keon Ellis,Sacramento Kings @ Milwaukee Bucks,7.5
2025-11-01,LaMelo Ball,Minnesota Timberwolves @ Charlotte Hornets,25.5
2025-11-01,Julius Randle,Minnesota Timberwolves @ Charlotte Hornets,24.5
2025-11-01,Miles Bridges,Minnesota Timberwolves @ Charlotte Hornets,19.5
2025-11-01,Jaden McDaniels,Minnesota Timberwolves @ Charlotte Hornets,17.5
2025-11-01,Donte DiVincenzo,Minnesota Timberwolves @ Charlotte Hornets,15.5
2025-11-01,Kon Knueppel,Minnesota Timberwolves @ Charlotte Hornets,13.5
2025-11-01,Naz Reid,Minnesota Timberwolves @ Charlotte Hornets,13.5
2025-11-01,Rudy Gobert,Minnesota Timberwolves @ Charlotte Hornets,10.5
2025-11-01,Ryan Kalkbrenner,Minnesota Timberwolves @ Charlotte Hornets,9.5
2025-11-01,Mike Conley,Minnesota Timberwolves @ Charlotte Hornets,8.5
2025-11-01,Moussa Diabate,Minnesota Timberwolves @ Charlotte Hornets,7.5
2025-11-01,Sion James,Minnesota Timberwolves @ Charlotte Hornets,6.5
2025-11-01,Stephen Curry,Golden State Warriors @ Indiana Pacers,24.5
2025-11-01,Pascal Siakam,Golden State Warriors @ Indiana Pacers,23.5
2025-11-01,Jimmy Butler,Golden State Warriors @ Indiana Pacers,20.5
2025-11-01,Jonathan Kuminga,Golden State Warriors @ Indiana Pacers,16.5
